,cow_name,side_length_shoulderbone,side_f_girth,side_r_girth,rear_width,cow_pixels,sticker_pixels,weight
257,355_b4-4_186_F,970.6286622596718,481.00935541837435,968.0934872211465,351.05127830560593,702311,7766,186
258,355_b4-4_186_F,970.6286622596718,481.00935541837435,968.0934872211465,351.05127830560593,702311,7766,186
259,273_b4-3_172_M,656.2202374203343,334.0059879702758,717.669840525572,225.07998578283232,319003,5039,172
260,215_b4-4_160_M,1027.1406914342358,453.0011037514147,1015.7878715558677,320.00156249618533,736975,10024,160
261,223_b4-4_162_F,981.5686425309235,472.56004909429237,881.1452774656402,302.105941682715,771091,10803,162
262,319_b4-2_190_F,967.4466393553704,453.21628390868744,870.0143676974536,413.0302652348857,668523,7253,190
263,439_b4-3_204_F,1231.6054563048997,535.0037383046963,1121.6438828790535,361.1384775955063,991059,14722,204
264,114_b4-2_168_F,1003.9865536948191,484.264390596707,932.0536465247052,362.1380952067871,759393,9497,168
265,438_b4-1_211_F,1010.0064356230607,484.1745553000488,996.0005020079057,358.05027579936313,728719,8453,211
266,55_b4-4_122_F,902.1862335460456,426.56769685479,1022.7032805266638,310.0,567324,9838,122
267,239_b4-1_163_F,954.464247627956,440.0238629892702,976.701080167315,291.02749011047047,666876,7315,163
268,239_b4-1_163_F,954.464247627956,440.0238629892702,976.701080167315,291.02749011047047,666876,7315,163
269,144_b4-4_148_F,1009.6940130554405,419.0011933157231,850.8942354958106,386.01683901094265,646919,8617,148
270,190_b4-3_158_F,1109.5264755741523,493.0,1038.173877536899,356.1699032765121,845006,11034,158
271,449_b4-4_209_F,1069.8247520038037,472.2075814723859,929.0,352.035509572543,753048,9311,209
272,300_b4-1_176_F,1056.8713261319942,480.1353975703104,909.7939327122378,390.1281840626232,759843,9256,176
273,269_b4-3_172_F,925.8217971078451,432.0567092408125,852.0,370.0337822415678,635058,6853,172
274,123_b4-2_160_F,1054.8070913678955,510.0686228342222,956.1511386804913,321.1261434389919,838671,11019,160
275,439_b4-4_204_F,979.0117466098147,486.0658391617333,1006.0839925175234,351.00142449853394,714702,9089,204
276,453_b4-1_216_F,1116.4071837819747,515.7606033810648,1084.0904021344345,307.4703237712544,874788,9646,216
277,462_b4-2_128_F,766.9419795525604,391.0460330958492,754.2393519301417,271.02951868754076,448480,6001,128
278,386_b4-4_192_F,869.0161103224726,428.46703490467036,839.1167975913722,332.0060240417333,585126,6387,192
279,244_b4-2_172_F,1010.1980003939822,517.5190817738028,996.0170681268469,324.07560846197606,836072,12068,172
280,86_b4-3_136_F,958.8326235584602,451.00443456799843,904.2212118724046,284.0,595902,8585,136
281,487_b4-1_243_F,935.200513259055,455.5809478018149,778.0102827083971,357.0014005574768,628812,7324,243
282,184_b4-2_177_F,1164.9291823969386,519.0154140292946,1265.9103443767256,373.0335105590381,894237,18269,177
283,110_b4-2_140_F,807.1703661557453,374.2619403572851,754.080234457846,355.0690073774392,442777,5300,140
284,411_b4-4_199_F,970.1922489898587,490.40799340956914,825.1187793281644,366.0054644400818,725576,7025,199
285,403_b4-2_120_F,981.8533495385143,437.19332108347675,949.0047418216624,326.0552100488505,684217,9224,120
286,43_b4-1_104_M,946.0829773333838,454.1860852117775,1041.0043227575954,256.00781238079435,711682,15443,104
287,302_b4-4_177_F,999.8924942212537,466.84044383493597,1026.583654652654,358.05027579936313,744254,8686,177
288,302_b4-4_177_F,999.8924942212537,466.84044383493597,1026.583654652654,358.05027579936313,744254,8686,177
289,246_b4-4_164_F,976.5592659946451,483.65690318654606,932.5154154221794,380.1591771876617,697561,8488,164
290,91_b4-2_170_F,958.2744909471398,469.0,947.0427656658384,329.0379917273992,624157,8267,170
291,202_b4-2_186_F,987.9195311360131,478.5530273647843,994.7647963212208,370.22830793984406,686793,7980,186
292,386_b4-3_192_F,987.2755441111666,486.29723420969606,931.0048334998052,343.02332282222443,720445,8643,192
293,70_b4-2_202_F,983.9110732174936,446.8165171521751,851.639595133998,305.08031729365956,684595,7599,202
294,270_b4-2_148_F,943.1505712239165,435.09309348689965,914.1230770525378,346.0057802985378,581855,7218,148
295,180_b4-1_148_F,1054.0839625001415,530.0943312279429,1010.7526898307024,367.3935219897052,869649,12215,148
296,188_b4-3_158_F,1065.084034243308,509.0039292579184,1054.0483859861463,316.8359196808342,836191,9944,158
297,451_b4-4_209_F,1089.7563947965618,498.3623179976592,919.044068584309,317.00157728314224,817853,8546,209
298,228_b4-2_149_F,1098.313252219056,527.3073107780699,956.018828266473,331.05437619823124,835148,10149,149
299,4_b4-1_75_F,847.5169614821876,420.6851554309945,874.0823759806624,264.0,541770,10032,75
300,217_b4-4_160_F,1078.8030404109918,503.3219645515185,1002.2873839373616,320.0999843798809,826138,10332,160
301,271_b4-3_172_F,1040.7237866023818,463.4317641249896,957.1060547295687,376.0850967533811,739129,9188,172
302,259_b4-2_202_F,654.4409828242727,310.64449134018133,566.1068803680097,241.1016383187804,297284,3120,202
303,344_b4-4_183_F,1085.156670716261,529.0085065478626,1021.0959798177643,337.0534082308025,870150,10068,183
304,344_b4-4_183_F,1085.156670716261,529.0085065478626,1021.0959798177643,337.0534082308025,870150,10068,183
305,262_b4-1_168_F,1043.4677762154422,447.0,887.0563679947289,328.0243893371345,669363,10100,168
306,477_b4-3_222_F,1143.449168087502,524.2756908345074,1122.128780488229,420.1713936002783,920972,11754,222
307,58_b4-1_110_M,1039.8624909092548,482.50181346809467,1077.0116062512975,275.11633902769205,800869,18195,110
308,237_b4-1_162_F,895.6293876375429,425.1176307799995,1020.905970204896,340.0941046239996,614458,6793,162
309,309_b4-2_164_F,1091.8992627527505,509.00098231732323,1023.598554121683,333.0015014981164,815428,10027,164
310,394_b4-2_148_F,926.9757278375739,473.66021576653446,988.0080971328119,326.0061349115995,736294,8863,148
311,394_b4-2_148_F,926.9757278375739,473.66021576653446,988.0080971328119,326.0061349115995,736294,8863,148
312,326_b4-3_181_F,900.4826483614218,437.0926675202868,815.0006134967016,394.0050761094329,597882,6846,181
313,326_b4-3_181_F,900.4826483614218,437.0926675202868,815.0006134967016,394.0050761094329,597882,6846,181
314,175_b4-2_160_F,916.9651029346754,435.90021793984,888.3242651194439,376.10769734213096,603620,7939,160
315,169_b4-2_148_F,999.6159262436748,475.1515547696335,900.0672197119502,317.26644953414154,707118,8730,148
316,254_b4-1_166_M,1111.5331753933392,465.72631448094063,945.9778010080363,344.0058139043583,745311,7441,166
317,68_b4-2_181_F,1151.1463851309268,510.0,1065.0117370245268,319.0141062711804,899456,9629,181
318,465_b4-1_220_M,800.6409932048197,405.07900463983566,870.4831991486108,281.04448046528154,535976,7943,220
319,382_b4-4_190_F,1111.3203858473937,505.61843320828405,950.5056549016423,368.00135869314397,792755,8906,190
320,121_b4-4_142_F,1020.0078431071008,435.00459767685214,881.0204310911297,270.0018518455012,687849,8254,142
321,361_b4-4_188_F,1039.2906234542868,482.19912899133277,972.9506667863484,350.2798880895105,818537,9014,188
322,253_b4-2_190_F,1077.631662489554,531.2409999237634,1013.7124838927456,351.20506830055854,803384,10811,190
323,108_b4-1_126_F,980.694651764758,481.20369907140156,874.7005201781922,290.4410439314664,716856,11592,126
324,241_b4-2_181_F,1036.1775909562994,486.12446965772045,928.1055974402913,349.0057306119772,749082,9157,181
325,289_b4-4_172_F,1034.9458923054867,502.22405358564816,1005.001990047781,299.04180309782777,739184,8872,172
326,5_b4-1_77_M,1014.5600031540766,450.6939094329987,1090.4407365831487,322.0139748520241,769174,13184,77
327,162_b4-4_149_F,987.6603667253232,465.84224797671584,960.4686356149273,321.22422075553396,664888,9284,149
328,321_b4-2_164_F,832.034254102558,413.6399400444788,776.4354448374958,226.14154859291116,526615,5987,164
329,321_b4-2_164_F,832.034254102558,413.6399400444788,776.4354448374958,226.14154859291116,526615,5987,164
330,43_b4-4_117_F,1002.4869076451822,463.9073183298578,957.5019582225407,333.15011631395237,713903,10202,117
331,43_b4-4_117_F,1002.4869076451822,463.9073183298578,957.5019582225407,333.15011631395237,713903,10202,117
332,275_b4-4_170_F,990.8001816713601,467.89849326536626,925.2983302697569,311.0,718876,8643,170
333,420_b4-2_185_F,1040.7775939171634,512.8206314102428,1025.5310819277981,335.1208737157386,801601,11152,185
334,482_b4-2_155_F,1048.961391091207,479.0260953225826,1087.3605657738376,334.0,795937,11675,155
335,372_b4-1_192_F,1035.154577828838,489.45071253395884,975.0128204285315,365.0219171501898,756414,9878,192
336,112_b4-3_144_F,1076.9461453573247,483.06107274339547,947.0316784564284,342.11840055746785,794558,10836,144
337,74_b4-2_200_F,1035.9522189753734,505.35729934374154,979.0081715695737,322.02484376209236,757278,8887,200
338,146_b4-1_138_F,1043.5037134576953,479.6519571522668,933.0905636646423,347.0129680573912,826697,10057,138
339,188_b4-2_181_F,1141.6168358954767,500.0159997440082,990.5680188659434,314.2689930616764,829771,10754,181
340,361_b4-3_188_F,1062.6617523934885,446.0549293528769,924.1217452262446,396.00505047284435,728345,9310,188
341,455_b4-2_169_F,946.3667365244829,444.190274544592,860.1261535379563,271.01660465735307,632529,7036,169
342,47_b4-4_119_F,928.7077042859072,437.7727721090018,976.7394739642706,319.03918254659567,694734,10340,119
343,155_b4-1_140_M,1010.6359384071002,458.0534903261845,792.0006313128797,355.1408171415953,661123,9380,140
344,7_b4-1_81_F,975.6485022793813,492.2936115774813,943.6127383625128,403.0111660984097,726908,13581,81
345,322_b4-1_179_F,1024.0244137714687,476.03781362408597,936.0534172791636,306.0016339825655,762061,10034,179
346,171_b4-2_162_F,1006.6801875471673,489.0255617040892,974.1314079732775,316.0253154416589,798124,10315,162
347,136_b4-1_135_F,1165.2626313411067,550.6142025048028,1071.1675872616759,402.318281960937,940754,13382,135
348,416_b4-4_200_F,1051.9030373565806,491.49262456317695,1044.521421513221,331.0060422409235,775272,8179,200
349,124_b4-2_168_F,1109.039674673544,495.01616135233405,930.0048386970898,360.0222215363935,831010,9403,168
350,285_b4-1_172_F,1036.4603224436526,482.50181346809467,965.1243443204611,360.04999652825995,755118,9801,172
351,340_b4-4_181_F,1032.5545990406513,509.4330181682377,1015.0399006935638,333.09608223454086,831822,8604,181
352,36_b4-1_101_F,860.5823609626217,395.102518341759,874.1853350405736,329.34176777323586,538876,10007,101
353,298_b4-3_179_F,922.2326170766246,436.22471273415954,874.2288030029667,354.02259814876226,642775,7641,179
354,204_b4-2_240_M,1029.417310909429,492.26009385283305,916.7071506211785,375.00133333096295,815461,8907,240
355,465_b4-4_217_F,1118.6102985401126,510.31754819915807,1081.4162010992807,343.0131192826303,811299,11016,217
356,465_b4-4_217_F,1118.6102985401126,510.31754819915807,1081.4162010992807,343.0131192826303,811299,11016,217
357,288_b4-2_160_F,852.3215355721103,396.0012626242497,845.3697415923994,330.0969554539999,580252,5584,160
358,126_b4-3_148_F,1082.9293605771338,465.2751873891407,1065.0,325.3936078044558,815524,9559,148
359,419_b4-1_204_F,1141.8660166586972,496.25799741666634,1021.0489704220851,365.0671171168392,811570,8837,204
360,431_b4-1_208_F,1054.992890971309,500.3238950919694,960.2083107326243,347.02305398921266,781142,9793,208
361,492_b4-1_254_F,1039.9793267176035,455.2471856036015,888.1103535034371,350.03571246374275,721672,5986,254
362,182_b4-4_155_F,1045.3114368454983,443.0553012886766,915.4916711800278,814.6471628870993,696957,7859,155
363,332_b4-1_183_F,1108.1141637936048,492.32915818586247,1030.0393196378477,381.0472411657116,849209,9123,183
364,397_b4-4_195_F,991.9717737919764,484.5946759922152,1011.046982093315,323.39604202896487,736772,10191,195
365,378_b4-1_193_F,1110.5719247306768,493.1227027829889,1018.2597900339579,330.12270446002344,819048,10554,193
366,426_b4-3_202_F,1017.5681795339318,457.41884526110204,1034.7734051472332,372.0013440835933,742933,8992,202
367,252_b4-1_166_F,1013.4520215580015,460.0043478055398,1083.0373954762597,431.29688150970907,810178,10255,166
368,252_b4-1_166_F,1013.4520215580015,460.0043478055398,1083.0373954762597,431.29688150970907,810178,10255,166
369,33_b4-2_102_M,900.8196267844079,458.1844606705906,902.013857986672,355.0507006048573,687749,10873,102
370,173_b4-2_197_F,1076.289923765897,507.11931534896206,960.3796124449956,303.0412513173743,805355,10675,197
371,42_b4-2_166_F,1124.8382105885273,507.35589086951575,1049.004289791038,363.0674868395682,865871,9751,166
372,137_b4-2_209_F,991.2441677003703,475.0673636443573,872.0573375644517,279.17915394957413,738262,9300,209
373,406_b4-1_200_F,1140.6160616088132,518.0347478692911,957.0423188135413,390.25120115125844,803932,9516,200
374,376_b4-2_99_F,736.3429907319007,353.27751131369797,740.0972909016759,335.0537270349339,412900,6198,99
375,312_b4-3_181_F,1107.3301224115598,518.3483384751995,991.0020181614162,299.02675465583343,779341,10060,181
376,53_b4-1_109_F,960.6924585943204,478.7619450206961,957.2089636019922,366.0341514121326,729692,11593,109
377,268_b4-2_129_F,798.1227975693965,413.43681500321185,878.1116102182,281.0871750898643,510116,6935,129
378,397_b4-3_195_F,1170.5609766261646,539.4905003797564,1051.0171264066062,334.21549934136806,950936,11505,195
379,426_b4-4_202_F,980.7634781128424,503.95436301316016,963.1682096082699,353.0056656769123,772695,12113,202
380,74_b4-4_129_F,985.9513172565875,477.94246515663366,963.1017599402464,322.0139748520241,720963,7639,129
381,66_b4-2_190_F,1098.6924046337992,537.5816217096711,1025.9439555843194,389.1040991816971,896720,11338,190
382,408_b4-2_204_F,1130.6422953348242,525.1609277164476,1028.1945341227993,337.0237380363585,838782,10549,204
383,126_b4-4_144_F,1042.9079537523912,483.2690761884108,1019.0829210618732,325.3459696999488,820134,11441,144
384,41_b4-4_115_M,891.74491868471,451.0,894.0089485010762,391.0319680026174,631748,10056,115
385,268_b4-1_169_F,1017.4109297624043,478.17674556590475,1016.996066855718,277.1461708196597,748256,9187,169
386,449_b4-3_207_F,1083.9086677391228,500.3608697730069,910.1236179772504,395.0620204474229,817201,8600,207
387,15_b4-1_90_F,971.1436556967254,465.1021393199563,983.8968441864218,282.3473038652928,709297,11534,90
388,194_b4-3_158_F,1100.0168180532514,535.0934497823721,1157.5914650687434,343.4719784785944,860123,11098,158
389,409_b4-4_197_F,1072.172094395298,534.3032846614365,981.5890178684764,395.0202526453549,833620,10540,197
390,439_b4-2_176_F,1039.8403723649126,499.16930995404755,984.1468386374057,369.00542001439493,827099,11174,176
391,347_b4-3_187_F,1102.495351464123,532.0234957217585,1029.1753980736228,459.24503263508467,850388,11796,187
392,401_b4-1_199_F,1087.0846333197796,517.163417113005,1040.3004373737426,345.2448406565984,829177,9963,199
393,164_b4-1_144_F,1090.4210196066472,476.10503042921107,1030.1402817092437,352.27829907617075,822352,11676,144
394,355_b4-3_188_F,883.3572323811019,427.05737319475,844.0005924168537,256.03124809288414,553689,6407,188
395,240_b4-3_164_M,1090.9285036151543,528.5915247145001,1115.0004484304031,331.00151057057127,926276,9662,164
396,351_b4-4_186_F,1089.02938436022,493.2930163705949,1008.0079364766926,337.0949421157191,850234,9682,186
397,500_b4-4_262_F,1145.7896840170974,516.8142799884694,1026.9961051532766,405.0604893099301,816506,7969,262
398,409_b4-3_197_F,1100.3126828315667,528.0009469688478,891.0359139787801,340.1190967881692,879517,12502,197
399,93_b4-4_133_F,1025.5169428146958,466.0010729601382,1030.380512238076,252.01785651020842,753583,10806,133
400,480_b4-2_92_M,1047.070675742569,484.298461694852,988.3420460549071,303.014851121195,787556,12152,92
401,316_b4-1_179_F,1092.1286554248084,504.0089284923433,1097.765913116271,357.80581325629686,912477,12734,179
402,131_b4-1_133_F,1049.2935718853898,471.00955404322747,944.3309801123756,321.3502761785028,720824,11019,133
403,131_b4-1_133_F,1049.2935718853898,471.00955404322747,944.3309801123756,321.3502761785028,720824,11019,133
404,199_b4-1_152_M,1062.8720525067915,524.0467536394058,1015.0241376440267,433.0288673980062,887556,11002,152
405,458_b4-2_226_F,769.4075642986622,373.1621631409058,744.2963119618422,303.1336338976591,465031,4396,226
406,90_b4-4_133_M,936.6733688965434,456.2148616605996,968.528781193414,344.02325502791234,688564,11557,133
407,45_b4-2_181_F,1069.4942730094444,498.1003914874992,971.1858730438782,329.2567387313432,814283,10297,181
408,159_b4-4_148_F,947.8501991348633,446.2869032360237,900.0049999861112,325.01384585891105,641502,8639,148
409,105_b4-1_125_M,1000.3689319446102,447.1889980757577,846.7236857440566,460.2445002387318,669402,9140,125
410,87_b4-3_138_F,938.6383755206261,461.00433837438015,933.0771672268055,324.0385779502188,690436,9886,138
411,339_b4-4_181_M,990.0949449421505,463.1824694437388,916.1970312110818,283.08655920053855,749787,7607,181
412,175_b4-4_154_F,993.9944667854041,460.1315029423654,849.2125764495013,323.0990560184291,697765,8112,154
413,94_b4-1_122_F,1033.2168213884247,488.33185437773767,1019.3576408699745,419.0584684742691,753833,11197,122
414,78_b4-2_274_F,966.4802119029649,454.0176208034221,918.1966020411968,338.28981657744293,713797,6528,274
415,383_b4-3_192_F,1012.1842717608291,494.68373735145167,960.2754813073174,338.00591710797016,767258,6679,192
416,243_b4-3_164_F,987.0688932389673,468.5168086632538,947.6101519084734,324.1249758966439,725089,9343,164
417,278_b4-1_172_F,962.1959259942852,457.0393856113497,938.04317597859,335.18054836162554,674663,8263,172
418,19_b4-2_190_F,1084.4205826154353,500.000999999,982.012729041737,334.18108863309425,778165,7820,190
419,446_b4-3_206_F,1008.0644820645156,486.00925917105735,1035.7345219697952,379.0052770081177,837081,10147,206
